DateHeure,Ville,Latitude,Longitude,Temperature,Humidite,Pression,VitesseVent,MeteoDescription,AQI,NO2,O3,PM10,PM2_5,JeuDonnees
2026-04-30 18:56:25.000000,Fes,34.0331,-5.0003,20.08,77.0,1015.0,2.06,light rain,2.0,1.37,64.11,3.46,2.25,Entrainement
2026-04-30 19:04:26.000000,Casablanca,33.5731,-7.5898,20.0,64.0,1017.0,3.6,few clouds,2.0,1.99,93.14,8.84,4.68,Entrainement
2026-04-30 19:04:34.000000,Rabat,34.0209,-6.8416,19.37,68.0,1017.0,3.09,scattered clouds,2.0,2.49,92.65,6.03,3.26,Entrainement
2026-04-30 19:04:42.000000,Marrakech,31.6295,-7.9811,23.98,53.0,1014.0,2.06,scattered clouds,2.0,0.84,92.85,10.33,4.36,Entrainement
2026-04-30 19:04:50.000000,Fes,34.0331,-5.0003,20.08,77.0,1015.0,2.06,light rain,2.0,1.37,64.11,3.46,2.25,Entrainement
2026-04-30 19:12:13.649309,Rabat,34.0209,-6.8416,19.37,68.0,1017.0,3.09,scattered clouds,2.0,2.49,92.65,6.03,3.26,Entrainement
2026-04-30 19:12:13.649309,Marrakech,31.6295,-7.9811,22.98,53.0,1014.0,1.03,scattered clouds,2.0,0.84,92.85,10.33,4.36,Entrainement
2026-04-30 19:12:13.649309,Tanger,35.7595,-5.834,18.74,68.0,1016.0,3.09,clear sky,3.0,0.82,110.56,5.91,2.36,Entrainement
2026-04-30 19:12:13.649309,Agadir,30.4278,-9.5981,22.06,70.0,1015.0,6.24,scattered clouds,2.0,0.17,95.42,3.38,1.2,Entrainement
2026-04-30 20:04:57.000000,Casablanca,33.5731,-7.5898,18.95,68.0,1018.0,3.09,few clouds,2.0,2.27,91.12,8.78,4.17,Entrainement
2026-04-30 20:05:03.000000,Rabat,34.0209,-6.8416,18.34,72.0,1018.0,3.6,scattered clouds,2.0,2.97,90.64,5.47,2.85,Entrainement
2026-04-30 20:05:10.000000,Marrakech,31.6295,-7.9811,22.98,53.0,1015.0,1.54,scattered clouds,2.0,1.23,86.73,10.53,4.49,Entrainement
2026-04-30 20:05:16.000000,Fes,34.0331,-5.0003,20.08,77.0,1017.0,2.57,broken clouds,1.0,1.71,58.29,3.48,2.26,Entrainement
2026-04-30 20:12:23.159074,Agadir,30.4278,-9.5981,20.06,71.0,1016.0,3.74,clear sky,2.0,0.2,95.72,3.44,1.2,Entrainement
2026-04-30 20:12:23.159074,Tanger,35.7595,-5.834,17.74,72.0,1017.0,3.09,clear sky,3.0,1.32,106.19,5.94,2.35,Entrainement
2026-04-30 20:12:23.159074,Marrakech,31.6295,-7.9811,22.98,53.0,1015.0,2.57,scattered clouds,2.0,1.23,86.73,10.53,4.49,Entrainement
2026-04-30 20:12:23.159074,Rabat,34.0209,-6.8416,17.37,77.0,1018.0,2.57,scattered clouds,2.0,2.97,90.64,5.47,2.85,Entrainement
2026-04-30 20:20:56.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1019.0,3.09,scattered clouds,2.0,2.56,89.57,9.1,3.78,Entrainement
2026-04-30 20:20:59.000000,Tanger,35.7595,-5.834,16.64,77.0,1018.0,2.06,clear sky,2.0,3.31,88.6,5.34,2.7,Entrainement
2026-04-30 20:21:00.000000,Karia Ba Mohamed,34.3667,-5.2139,18.38,66.0,1017.0,4.31,broken clouds,2.0,1.7,67.78,4.38,2.56,Entrainement
2026-04-30 20:21:03.000000,Fes,34.0331,-5.0003,17.14,88.0,1018.0,3.6,broken clouds,1.0,1.96,53.56,3.52,2.29,Entrainement
2026-04-30 20:23:57.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1019.0,3.09,scattered clouds,2.0,2.56,89.57,9.1,3.78,Entrainement
2026-04-30 20:24:00.000000,Tanger,35.7595,-5.834,16.64,77.0,1018.0,2.06,clear sky,2.0,3.31,88.6,5.34,2.7,Entrainement
2026-04-30 20:24:03.000000,Karia Ba Mohamed,34.3667,-5.2139,18.38,66.0,1017.0,4.31,broken clouds,2.0,1.7,67.78,4.38,2.56,Entrainement
2026-04-30 20:24:04.000000,Fes,34.0331,-5.0003,17.14,88.0,1018.0,3.6,broken clouds,1.0,1.96,53.56,3.52,2.29,Entrainement
2026-04-30 21:05:24.000000,Casablanca,33.5731,-7.5898,17.89,72.0,1019.0,3.09,few clouds,2.0,2.45,89.81,9.33,3.95,Entrainement
2026-04-30 21:05:31.000000,Rabat,34.0209,-6.8416,17.37,77.0,1019.0,2.57,scattered clouds,2.0,3.31,88.6,5.34,2.7,Entrainement
2026-04-30 21:05:38.000000,Marrakech,31.6295,-7.9811,22.98,53.0,1017.0,2.06,scattered clouds,2.0,1.53,82.56,10.65,4.48,Entrainement
2026-04-30 21:05:44.000000,Fes,34.0331,-5.0003,18.08,88.0,1018.0,2.06,broken clouds,1.0,1.96,53.56,3.52,2.29,Entrainement
2026-04-30 21:12:32.755292,Rabat,34.0209,-6.8416,17.37,77.0,1019.0,2.57,scattered clouds,2.0,3.31,88.6,5.34,2.7,Entrainement
2026-04-30 21:12:32.755292,Marrakech,31.6295,-7.9811,22.98,53.0,1017.0,2.06,scattered clouds,2.0,1.53,82.56,10.65,4.48,Entrainement
2026-04-30 21:12:32.755292,Tanger,35.7595,-5.834,16.74,77.0,1018.0,2.06,clear sky,3.0,1.73,101.6,6.04,2.38,Entrainement
2026-04-30 21:12:32.755292,Agadir,30.4278,-9.5981,18.06,78.0,1017.0,2.9,scattered clouds,2.0,0.2,96.06,3.58,1.22,Entrainement
2026-04-30 22:02:48.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1019.0,2.57,scattered clouds,2.0,2.5,87.5,10.17,3.86,Entrainement
2026-04-30 22:02:49.000000,Tanger,35.7595,-5.834,15.64,82.0,1019.0,1.54,few clouds,2.0,3.5,83.6,5.65,2.77,Entrainement
2026-04-30 22:02:51.000000,Karia Ba Mohamed,34.3667,-5.2139,17.2,67.0,1019.0,2.57,broken clouds,2.0,1.93,63.89,4.64,2.62,Entrainement
2026-04-30 22:02:52.000000,Fes,34.0331,-5.0003,17.14,82.0,1019.0,3.09,broken clouds,1.0,2.25,48.49,3.63,2.36,Entrainement
2026-04-30 22:05:51.000000,Casablanca,33.5731,-7.5898,17.89,72.0,1020.0,3.09,scattered clouds,2.0,2.52,88.94,9.76,3.86,Entrainement
2026-04-30 22:05:57.000000,Rabat,34.0209,-6.8416,15.37,88.0,1019.0,0.0,scattered clouds,2.0,3.38,87.14,5.44,2.69,Entrainement
2026-04-30 22:06:04.000000,Marrakech,31.6295,-7.9811,20.98,60.0,1018.0,3.6,scattered clouds,2.0,1.68,80.12,10.7,4.41,Entrainement
2026-04-30 22:06:10.000000,Fes,34.0331,-5.0003,17.08,88.0,1018.0,3.09,broken clouds,1.0,2.12,51.18,3.57,2.33,Entrainement
2026-04-30 22:12:48.110970,Rabat,34.0209,-6.8416,15.37,88.0,1019.0,0.0,scattered clouds,2.0,3.38,87.14,5.44,2.69,Entrainement
2026-04-30 22:12:48.110970,Agadir,30.4278,-9.5981,17.06,80.0,1018.0,1.16,broken clouds,2.0,0.19,96.86,3.71,1.23,Entrainement
2026-04-30 22:12:48.110970,Tanger,35.7595,-5.834,15.74,82.0,1019.0,1.54,few clouds,2.0,1.94,99.27,6.14,2.41,Entrainement
2026-04-30 22:12:48.110970,Marrakech,31.6295,-7.9811,21.02,60.0,1018.0,3.6,scattered clouds,2.0,1.68,80.12,10.7,4.41,Entrainement
2026-04-30 23:06:18.000000,Casablanca,33.5731,-7.5898,17.89,72.0,1019.0,2.57,scattered clouds,2.0,2.57,86.93,10.1,3.85,Entrainement
2026-04-30 23:06:23.000000,Casablanca,33.5731,-7.5898,17.02,77.0,1019.0,1.54,scattered clouds,2.0,2.5,85.69,10.67,3.98,Entrainement
2026-04-30 23:06:24.000000,Rabat,34.0209,-6.8416,13.37,94.0,1020.0,0.0,scattered clouds,2.0,3.5,83.6,5.65,2.77,Entrainement
2026-04-30 23:06:24.000000,Tanger,35.7595,-5.834,13.64,82.0,1019.0,0.51,few clouds,2.0,3.67,79.88,6.03,2.96,Entrainement
2026-04-30 23:06:26.000000,Karia Ba Mohamed,34.3667,-5.2139,15.76,72.0,1019.0,2.44,broken clouds,1.0,2.18,56.82,4.71,2.66,Entrainement
2026-04-30 23:06:27.000000,Fes,34.0331,-5.0003,16.14,82.0,1019.0,1.03,broken clouds,1.0,2.28,44.67,3.66,2.39,Entrainement
2026-04-30 23:06:32.000000,Marrakech,31.6295,-7.9811,18.98,68.0,1018.0,4.63,scattered clouds,2.0,1.75,77.75,10.67,4.31,Entrainement
2026-04-30 23:06:39.000000,Fes,34.0331,-5.0003,17.08,82.0,1019.0,3.09,broken clouds,1.0,2.25,48.49,3.63,2.36,Entrainement
2026-04-30 23:12:57.581484,Agadir,30.4278,-9.5981,17.06,82.0,1018.0,1.17,broken clouds,2.0,0.18,96.93,3.94,1.25,Entrainement
2026-04-30 23:12:57.581484,Tanger,35.7595,-5.834,15.74,82.0,1019.0,1.54,few clouds,2.0,2.14,97.55,6.24,2.45,Entrainement
2026-04-30 23:12:57.581484,Rabat,34.0209,-6.8416,12.37,94.0,1020.0,0.0,scattered clouds,2.0,3.5,83.6,5.65,2.77,Entrainement
2026-04-30 23:12:57.581484,Marrakech,31.6295,-7.9811,18.98,63.0,1018.0,2.57,scattered clouds,2.0,1.75,77.75,10.67,4.31,Entrainement
2026-04-30 23:55:41.000000,Casablanca,33.5731,-7.5898,17.02,77.0,1019.0,1.54,scattered clouds,2.0,2.41,83.65,11.08,4.06,Entrainement
2026-04-30 23:55:50.000000,Tanger,35.7595,-5.834,13.64,82.0,1019.0,1.03,scattered clouds,2.0,3.55,77.28,6.49,3.19,Entrainement
2026-04-30 23:55:59.000000,Karia Ba Mohamed,34.3667,-5.2139,14.37,78.0,1019.0,1.61,broken clouds,1.0,2.24,50.09,4.69,2.68,Entrainement
2026-04-30 23:56:05.000000,Fes,34.0331,-5.0003,16.14,82.0,1019.0,3.09,broken clouds,1.0,2.13,41.85,3.6,2.4,Entrainement
2026-05-01 00:17:03.281703,Agadir,30.4278,-9.5981,17.06,84.0,1018.0,2.59,broken clouds,2.0,0.17,97.2,4.21,1.29,Entrainement
2026-05-01 00:17:03.281703,Rabat,34.0209,-6.8416,11.37,100.0,1019.0,0.0,scattered clouds,2.0,3.67,79.88,6.03,2.96,Entrainement
2026-05-01 00:17:03.281703,Marrakech,31.6295,-7.9811,16.98,72.0,1018.0,2.06,scattered clouds,2.0,1.77,76.71,10.77,4.32,Entrainement
2026-05-01 00:17:03.281703,Tanger,35.7595,-5.834,13.74,82.0,1019.0,1.03,clear sky,2.0,2.18,95.73,6.3,2.47,Entrainement
2026-05-01 00:56:10.000000,Casablanca,33.5731,-7.5898,17.02,77.0,1019.0,1.03,few clouds,2.0,2.23,80.84,11.39,4.14,Entrainement
2026-05-01 00:56:13.000000,Tanger,35.7595,-5.834,13.64,82.0,1019.0,0.51,overcast clouds,2.0,3.27,74.71,6.93,3.42,Entrainement
2026-05-01 00:56:16.000000,Karia Ba Mohamed,34.3667,-5.2139,13.56,81.0,1019.0,1.39,scattered clouds,1.0,2.18,43.2,4.59,2.68,Entrainement
2026-05-01 00:56:41.000000,Fes,34.0331,-5.0003,13.14,94.0,1019.0,0.51,scattered clouds,1.0,1.87,39.78,3.48,2.39,Entrainement
2026-05-01 01:17:13.598305,Agadir,30.4278,-9.5981,17.06,84.0,1018.0,3.54,broken clouds,2.0,0.16,97.23,4.4,1.31,Entrainement
2026-05-01 01:17:13.598305,Tanger,35.7595,-5.834,13.74,88.0,1019.0,1.03,scattered clouds,2.0,1.99,93.9,6.29,2.47,Entrainement
2026-05-01 01:17:13.598305,Marrakech,31.6295,-7.9811,15.98,77.0,1018.0,3.6,scattered clouds,2.0,1.67,76.42,10.86,4.38,Entrainement
2026-05-01 01:17:13.598305,Rabat,34.0209,-6.8416,10.37,100.0,1019.0,0.0,scattered clouds,2.0,3.55,77.28,6.49,3.19,Entrainement
2026-05-01 02:17:24.183428,Rabat,34.0209,-6.8416,10.37,100.0,1019.0,0.0,scattered clouds,2.0,3.27,74.71,6.93,3.42,Entrainement
2026-05-01 02:17:24.183428,Tanger,35.7595,-5.834,12.74,88.0,1019.0,0.51,overcast clouds,2.0,1.76,91.5,6.21,2.44,Entrainement
2026-05-01 02:17:24.183428,Marrakech,31.6295,-7.9811,15.98,77.0,1018.0,3.6,scattered clouds,2.0,1.54,75.78,10.87,4.51,Entrainement
2026-05-01 02:17:24.183428,Agadir,30.4278,-9.5981,17.06,84.0,1018.0,4.19,overcast clouds,2.0,0.16,97.0,4.55,1.35,Entrainement
2026-05-01 03:17:33.937870,Agadir,30.4278,-9.5981,16.06,85.0,1017.0,3.78,overcast clouds,2.0,0.16,96.03,4.84,1.44,Entrainement
2026-05-01 03:17:33.937870,Tanger,35.7595,-5.834,12.74,88.0,1019.0,0.51,overcast clouds,2.0,1.56,88.67,6.13,2.41,Entrainement
2026-05-01 03:17:33.937870,Rabat,34.0209,-6.8416,10.37,93.0,1019.0,0.0,scattered clouds,2.0,3.02,72.03,7.35,3.65,Entrainement
2026-05-01 03:17:33.937870,Marrakech,31.6295,-7.9811,13.97,82.0,1018.0,2.06,scattered clouds,2.0,1.42,74.43,10.9,4.67,Entrainement
2026-05-01 04:17:44.089299,Rabat,34.0209,-6.8416,10.37,93.0,1019.0,0.0,scattered clouds,2.0,2.84,69.5,7.68,3.87,Entrainement
2026-05-01 04:17:44.089299,Marrakech,31.6295,-7.9811,13.98,82.0,1018.0,2.57,scattered clouds,2.0,1.3,73.38,11.03,4.82,Entrainement
2026-05-01 04:17:44.089299,Tanger,35.7595,-5.834,12.74,88.0,1019.0,1.03,broken clouds,2.0,1.4,85.92,6.06,2.4,Entrainement
2026-05-01 04:17:44.089299,Agadir,30.4278,-9.5981,16.06,85.0,1017.0,3.0,overcast clouds,2.0,0.17,94.59,5.38,1.6,Entrainement
2026-05-01 05:17:53.838923,Rabat,34.0209,-6.8416,9.37,93.0,1019.0,0.0,scattered clouds,2.0,2.78,67.67,7.94,4.08,Entrainement
2026-05-01 05:17:53.838923,Marrakech,31.6295,-7.9811,13.98,82.0,1017.0,3.09,scattered clouds,2.0,1.35,70.64,11.06,4.92,Entrainement
2026-05-01 05:17:53.838923,Agadir,30.4278,-9.5981,16.06,85.0,1017.0,2.02,overcast clouds,2.0,0.18,93.16,5.41,1.63,Entrainement
2026-05-01 05:17:53.838923,Tanger,35.7595,-5.834,12.74,88.0,1019.0,2.06,broken clouds,2.0,1.28,83.35,5.98,2.37,Entrainement
2026-05-01 06:18:03.942241,Agadir,30.4278,-9.5981,15.06,84.0,1017.0,0.16,overcast clouds,2.0,0.2,91.5,5.04,1.53,Entrainement
2026-05-01 06:18:03.942241,Tanger,35.7595,-5.834,11.74,94.0,1018.0,2.57,broken clouds,2.0,1.34,81.04,5.97,2.38,Entrainement
2026-05-01 06:18:03.942241,Marrakech,31.6295,-7.9811,11.98,87.0,1017.0,2.06,scattered clouds,2.0,1.62,68.3,11.16,5.07,Entrainement
2026-05-01 06:18:03.942241,Rabat,34.0209,-6.8416,8.37,100.0,1019.0,0.0,scattered clouds,2.0,2.89,67.02,8.24,4.31,Entrainement
2026-05-01 07:18:13.653008,Agadir,30.4278,-9.5981,14.06,86.0,1017.0,0.77,overcast clouds,2.0,0.25,89.84,5.4,1.62,Entrainement
2026-05-01 07:18:13.653008,Tanger,35.7595,-5.834,11.74,100.0,1019.0,2.57,broken clouds,2.0,1.96,78.65,6.11,2.48,Entrainement
2026-05-01 07:18:13.653008,Marrakech,31.6295,-7.9811,12.98,88.0,1017.0,1.03,clear sky,2.0,2.46,67.01,11.37,5.23,Entrainement
2026-05-01 07:18:13.653008,Rabat,34.0209,-6.8416,9.37,100.0,1019.0,0.0,scattered clouds,2.0,3.49,67.09,8.65,4.61,Entrainement
2026-05-01 08:18:23.437422,Tanger,35.7595,-5.834,13.74,94.0,1019.0,2.57,clear sky,2.0,2.93,77.74,6.37,2.66,Entrainement
2026-05-01 08:18:23.437422,Marrakech,31.6295,-7.9811,14.97,88.0,1017.0,1.54,clear sky,2.0,4.07,64.66,11.39,5.23,Entrainement
2026-05-01 08:18:23.437422,Agadir,30.4278,-9.5981,16.06,84.0,1017.0,0.37,overcast clouds,2.0,0.35,88.2,6.55,1.84,Entrainement
2026-05-01 08:18:23.437422,Rabat,34.0209,-6.8416,11.37,100.0,1019.0,0.0,scattered clouds,2.0,4.52,66.96,9.11,4.9,Entrainement
2026-05-01 09:18:33.574171,Rabat,34.0209,-6.8416,17.37,94.0,1019.0,2.06,few clouds,2.0,4.71,66.97,9.65,5.24,Entrainement
2026-05-01 09:18:33.574171,Marrakech,31.6295,-7.9811,16.98,77.0,1018.0,1.54,scattered clouds,2.0,4.91,61.41,11.42,5.14,Entrainement
2026-05-01 09:18:33.574171,Tanger,35.7595,-5.834,15.74,88.0,1019.0,1.54,clear sky,2.0,2.99,78.24,6.59,2.78,Entrainement
2026-05-01 09:18:33.574171,Agadir,30.4278,-9.5981,18.06,81.0,1018.0,1.07,overcast clouds,2.0,0.42,87.03,8.0,2.09,Entrainement
2026-05-01 10:16:50.800416,Rabat,34.0209,-6.8416,19.35,68.0,1019.0,2.06,few clouds,2.0,4.29,69.49,10.38,5.74,Entrainement
2026-05-01 10:16:50.800416,Tanger,35.7595,-5.834,18.74,72.0,1020.0,3.09,broken clouds,2.0,2.33,83.56,6.71,2.81,Entrainement
2026-05-01 10:16:50.800416,Agadir,30.4278,-9.5981,20.06,78.0,1018.0,1.77,overcast clouds,2.0,0.41,86.57,9.39,2.34,Entrainement
2026-05-01 10:16:50.800416,Marrakech,31.6295,-7.9811,18.98,72.0,1018.0,2.06,scattered clouds,2.0,4.42,60.27,11.64,5.1,Entrainement
2026-05-01 11:16:23.806704,Agadir,30.4278,-9.5981,22.06,75.0,1019.0,2.78,overcast clouds,2.0,0.38,86.08,11.15,2.71,Entrainement
2026-05-01 11:16:23.806704,Tanger,35.7595,-5.834,18.74,68.0,1020.0,2.57,broken clouds,2.0,0.87,98.72,5.91,2.38,Entrainement
2026-05-01 11:16:23.806704,Marrakech,31.6295,-7.9811,20.98,68.0,1018.0,1.03,scattered clouds,2.0,1.23,81.87,11.9,4.72,Entrainement
2026-05-01 11:16:23.806704,Rabat,34.0209,-6.8416,21.37,60.0,1019.0,2.06,few clouds,2.0,2.75,87.66,10.95,6.33,Entrainement
2026-05-01 11:32:49.000000,Casablanca,33.5731,-7.5898,20.0,60.0,1019.0,3.09,clear sky,2.0,0.95,95.36,19.44,8.03,Entrainement
2026-05-01 11:32:57.000000,Rabat,34.0209,-6.8416,21.37,60.0,1019.0,2.06,clear sky,2.0,1.8,97.15,12.35,7.82,Entrainement
2026-05-01 11:33:04.000000,Marrakech,31.6295,-7.9811,20.98,68.0,1018.0,1.03,scattered clouds,2.0,0.65,87.19,11.84,4.82,Entrainement
2026-05-01 11:33:11.000000,Fes,34.0331,-5.0003,21.08,73.0,1018.0,3.09,clear sky,2.0,0.3,83.29,3.32,2.48,Entrainement
2026-05-01 11:49:06.000000,Casablanca,33.5731,-7.5898,20.74,56.0,1019.0,3.09,clear sky,3.0,0.74,103.23,20.44,9.55,Entrainement
2026-05-01 11:49:09.000000,Tanger,35.7595,-5.834,19.64,64.0,1019.0,3.09,broken clouds,3.0,1.21,104.18,13.75,9.26,Entrainement
2026-05-01 11:49:11.000000,Karia Ba Mohamed,34.3667,-5.2139,25.24,48.0,1017.0,1.48,few clouds,2.0,0.37,87.51,5.74,3.77,Entrainement
2026-05-01 11:49:13.000000,Fes,34.0331,-5.0003,23.14,60.0,1017.0,2.57,scattered clouds,2.0,0.26,84.51,3.72,2.83,Entrainement
2026-05-01 12:16:33.665801,Tanger,35.7595,-5.834,19.74,64.0,1020.0,2.57,broken clouds,3.0,0.57,101.93,5.65,2.33,Entrainement
2026-05-01 12:16:33.665801,Rabat,34.0209,-6.8416,20.35,64.0,1019.0,4.12,clear sky,2.0,1.8,97.15,12.35,7.82,Entrainement
2026-05-01 12:16:33.665801,Agadir,30.4278,-9.5981,23.06,74.0,1018.0,3.4,overcast clouds,2.0,0.34,85.33,13.77,3.32,Entrainement
2026-05-01 12:16:33.665801,Marrakech,31.6295,-7.9811,22.98,56.0,1017.0,2.06,scattered clouds,2.0,0.65,87.19,11.84,4.82,Entrainement
2026-05-01 12:33:19.000000,Casablanca,33.5731,-7.5898,21.01,56.0,1019.0,3.09,clear sky,3.0,0.71,100.35,20.53,9.12,Entrainement
2026-05-01 12:33:26.000000,Rabat,34.0209,-6.8416,21.37,64.0,1019.0,3.6,clear sky,3.0,1.21,104.18,13.75,9.26,Entrainement
2026-05-01 12:33:33.000000,Marrakech,31.6295,-7.9811,22.98,56.0,1017.0,2.06,scattered clouds,2.0,0.48,90.24,12.42,5.21,Entrainement
2026-05-01 12:33:40.000000,Fes,34.0331,-5.0003,22.08,68.0,1017.0,2.06,scattered clouds,2.0,0.26,84.51,3.72,2.83,Entrainement
2026-05-01 12:49:15.000000,Casablanca,33.5731,-7.5898,20.74,56.0,1019.0,3.6,clear sky,3.0,0.56,105.36,17.01,8.64,Entrainement
2026-05-01 12:49:16.000000,Tanger,35.7595,-5.834,19.64,64.0,1019.0,3.09,broken clouds,3.0,0.79,107.99,12.06,8.19,Entrainement
2026-05-01 12:49:18.000000,Karia Ba Mohamed,34.3667,-5.2139,26.32,44.0,1017.0,2.13,few clouds,2.0,0.33,90.78,5.95,3.94,Entrainement
2026-05-01 12:49:19.000000,Fes,34.0331,-5.0003,24.14,56.0,1016.0,2.06,scattered clouds,2.0,0.24,88.02,4.01,3.03,Entrainement
2026-05-01 13:16:45.674367,Agadir,30.4278,-9.5981,25.06,74.0,1018.0,4.05,overcast clouds,2.0,0.29,85.05,15.62,3.9,Entrainement
2026-05-01 13:16:45.674367,Tanger,35.7595,-5.834,19.74,64.0,1019.0,3.09,broken clouds,3.0,0.43,103.72,5.51,2.33,Entrainement
2026-05-01 13:16:45.674367,Marrakech,31.6295,-7.9811,24.0,57.0,1017.0,1.54,scattered clouds,2.0,0.48,90.24,12.42,5.21,Entrainement
2026-05-01 13:16:45.674367,Rabat,34.0209,-6.8416,21.37,64.0,1019.0,4.63,clear sky,3.0,1.21,104.18,13.75,9.26,Entrainement
2026-05-01 13:33:47.000000,Casablanca,33.5731,-7.5898,21.01,56.0,1019.0,3.6,clear sky,3.0,0.55,103.15,17.28,8.36,Entrainement
2026-05-01 13:33:53.000000,Rabat,34.0209,-6.8416,21.37,64.0,1019.0,4.63,broken clouds,3.0,0.79,107.99,12.06,8.19,Entrainement
2026-05-01 13:34:00.000000,Marrakech,31.6295,-7.9811,23.98,57.0,1016.0,1.54,scattered clouds,2.0,0.35,98.81,10.82,4.58,Entrainement
2026-05-01 13:34:07.000000,Fes,34.0331,-5.0003,24.08,56.0,1017.0,2.57,scattered clouds,2.0,0.24,88.02,4.01,3.03,Entrainement
2026-05-01 13:49:21.000000,Casablanca,33.5731,-7.5898,20.18,64.0,1018.0,3.6,clear sky,3.0,0.62,109.66,14.05,7.99,Entrainement
2026-05-01 13:49:22.000000,Tanger,35.7595,-5.834,20.64,60.0,1018.0,3.6,broken clouds,3.0,0.72,111.48,11.58,7.84,Entrainement
2026-05-01 13:49:24.000000,Karia Ba Mohamed,34.3667,-5.2139,27.33,42.0,1016.0,2.63,few clouds,2.0,0.31,92.68,5.69,3.74,Entrainement
2026-05-01 13:49:25.000000,Fes,34.0331,-5.0003,26.14,50.0,1016.0,2.06,scattered clouds,2.0,0.25,90.83,3.85,2.8,Entrainement
2026-05-01 14:16:54.919113,Tanger,35.7595,-5.834,19.74,68.0,1019.0,3.6,broken clouds,3.0,0.41,105.3,5.56,2.36,Entrainement
2026-05-01 14:16:54.919113,Agadir,30.4278,-9.5981,25.06,74.0,1017.0,4.96,broken clouds,2.0,0.24,84.68,14.78,5.1,Entrainement
2026-05-01 14:16:54.919113,Rabat,34.0209,-6.8416,21.37,64.0,1019.0,5.66,broken clouds,3.0,0.77,111.55,12.87,8.72,Entrainement
2026-05-01 14:16:54.919113,Marrakech,31.6295,-7.9811,25.98,50.0,1016.0,2.57,scattered clouds,3.0,0.34,100.71,10.18,4.2,Entrainement
2026-05-01 14:34:14.000000,Casablanca,33.5731,-7.5898,20.01,64.0,1018.0,3.6,clear sky,3.0,0.56,108.22,14.07,7.89,Entrainement
2026-05-01 14:34:21.000000,Rabat,34.0209,-6.8416,21.37,60.0,1018.0,5.14,overcast clouds,3.0,0.72,111.48,11.58,7.84,Entrainement
2026-05-01 14:34:27.000000,Marrakech,31.6295,-7.9811,25.98,50.0,1015.0,2.57,scattered clouds,3.0,0.32,102.85,10.6,4.3,Entrainement
2026-05-01 14:34:34.000000,Fes,34.0331,-5.0003,25.08,53.0,1016.0,2.57,scattered clouds,2.0,0.25,90.83,3.85,2.8,Entrainement
2026-05-01 14:49:27.000000,Casablanca,33.5731,-7.5898,20.18,64.0,1018.0,4.12,clear sky,3.0,0.73,111.71,14.07,8.23,Entrainement
2026-05-01 14:49:28.000000,Tanger,35.7595,-5.834,20.64,60.0,1018.0,5.14,broken clouds,3.0,0.83,111.7,10.87,7.25,Entrainement
2026-05-01 14:49:30.000000,Karia Ba Mohamed,34.3667,-5.2139,27.74,39.0,1015.0,3.38,scattered clouds,2.0,0.33,93.51,5.89,3.85,Entrainement
2026-05-01 14:49:31.000000,Fes,34.0331,-5.0003,26.14,50.0,1015.0,3.6,scattered clouds,2.0,0.26,91.77,4.11,2.94,Entrainement
2026-05-01 15:17:04.658261,Agadir,30.4278,-9.5981,26.06,73.0,1017.0,4.49,scattered clouds,2.0,0.24,86.02,15.11,5.62,Entrainement
2026-05-01 15:17:04.658261,Rabat,34.0209,-6.8416,21.37,60.0,1018.0,5.66,overcast clouds,3.0,0.72,111.48,11.58,7.84,Entrainement
2026-05-01 15:17:04.658261,Tanger,35.7595,-5.834,20.74,60.0,1018.0,3.6,broken clouds,3.0,0.41,105.64,5.5,2.35,Entrainement
2026-05-01 15:17:04.658261,Marrakech,31.6295,-7.9811,26.98,50.0,1015.0,1.54,scattered clouds,3.0,0.32,102.85,10.6,4.3,Entrainement
2026-05-01 15:34:41.000000,Casablanca,33.5731,-7.5898,20.01,64.0,1018.0,4.12,clear sky,3.0,0.66,110.28,14.02,8.14,Entrainement
2026-05-01 15:34:47.000000,Rabat,34.0209,-6.8416,21.37,60.0,1018.0,5.66,overcast clouds,3.0,0.83,111.7,10.87,7.25,Entrainement
2026-05-01 15:34:53.000000,Marrakech,31.6295,-7.9811,26.98,50.0,1014.0,1.54,scattered clouds,3.0,0.35,103.35,12.84,5.07,Entrainement
2026-05-01 15:35:00.000000,Fes,34.0331,-5.0003,26.08,50.0,1015.0,2.57,scattered clouds,2.0,0.26,91.77,4.11,2.94,Entrainement
2026-05-01 15:49:33.000000,Casablanca,33.5731,-7.5898,20.18,64.0,1018.0,4.12,clear sky,3.0,0.97,114.06,13.88,8.14,Entrainement
2026-05-01 15:49:34.000000,Tanger,35.7595,-5.834,20.64,60.0,1018.0,5.66,broken clouds,3.0,1.1,112.21,10.26,6.67,Entrainement
2026-05-01 15:49:36.000000,Karia Ba Mohamed,34.3667,-5.2139,27.38,40.0,1015.0,3.64,scattered clouds,2.0,0.38,95.52,6.11,3.9,Entrainement
2026-05-01 15:49:37.000000,Fes,34.0331,-5.0003,26.14,47.0,1014.0,2.57,scattered clouds,2.0,0.32,93.33,4.55,3.17,Entrainement
2026-05-01 16:17:12.888992,Rabat,34.0209,-6.8416,20.37,64.0,1018.0,5.66,overcast clouds,3.0,0.83,111.7,10.87,7.25,Entrainement
